REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Arkansas,2020,17,X,0.2849,X,X,X,X,X,X,4,7,1404
States,California,2020,17,X,1.28651,X,X,X,X,X,X,388,95,30159
States,Colorado,2020,17,X,1.28205,X,X,X,X,X,X,192,60,14976
States,Connecticut,2020,17,X,2.64583,X,X,X,X,X,X,469,71,17726
States,Delaware,2020,17,X,0.111607,X,X,X,X,X,X,1,6,896
States,District of Columbia,2020,17,X,3.67495,X,X,X,X,X,X,355,4,9660
States,Florida,2020,17,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,17,X,2.29604,X,X,X,X,X,X,947,91,41245
States,Hawaii,2020,17,X,0.380771,X,X,X,X,X,X,8,21,2101
States,Idaho,2020,17,X,4.30672,X,X,X,X,X,X,41,7,952
States,Illinois,2020,17,X,2.02883,X,X,X,X,X,X,991,185,48846
States,Indiana,2020,17,X,0.35461,X,X,X,X,X,X,6,24,1692
States,Iowa,2020,17,X,0.763359,X,X,X,X,X,X,19,14,2489
States,Kansas,2020,17,X,1.8706,X,X,X,X,X,X,133,27,7110
States,Kentucky,2020,17,X,1.06225,X,X,X,X,X,X,43,24,4048
States,Louisiana,2020,17,X,3.69946,X,X,X,X,X,X,1066,98,28815
States,Maine,2020,17,X,0.671141,X,X,X,X,X,X,58,51,8642
States,Maryland,2020,17,X,3.7903,X,X,X,X,X,X,971,70,25618
States,Massachusetts,2020,17,X,2.90564,X,X,X,X,X,X,731,66,25158
States,Michigan,2020,17,X,0.617414,X,X,X,X,X,X,88,71,14253
States,Minnesota,2020,17,X,1.48632,X,X,X,X,X,X,82,23,5517
States,Mississippi,2020,17,X,2.60903,X,X,X,X,X,X,201,35,7704
States,Missouri,2020,17,X,0.135685,X,X,X,X,X,X,1,11,737
States,Montana,2020,17,X,0.984176,X,X,X,X,X,X,51,36,5182
States,Nebraska,2020,17,X,1.28822,X,X,X,X,X,X,91,63,7064
States,Nevada,2020,17,X,0.588721,X,X,X,X,X,X,57,29,9682
States,New Hampshire,2020,17,X,0.10395,X,X,X,X,X,X,1,10,962
States,New Jersey,2020,17,X,5.2673,X,X,X,X,X,X,803,34,15245
States,New Mexico,2020,17,X,1.51944,X,X,X,X,X,X,204,41,13426
States,New York,2020,17,X,2.00144,X,X,X,X,X,X,583,129,29129
States,North Carolina,2020,17,X,1.25513,X,X,X,X,X,X,719,145,57285
States,North Dakota,2020,17,X,1.02724,X,X,X,X,X,X,23,10,2239
States,Ohio,2020,17,X,1.35334,X,X,X,X,X,X,92,33,6798
States,Oklahoma,2020,17,X,3.18269,X,X,X,X,X,X,100,23,3142
States,Oregon,2020,17,X,1.53099,X,X,X,X,X,X,410,94,26780
States,Pennsylvania,2020,17,X,1.52523,X,X,X,X,X,X,555,124,36388
States,Rhode Island,2020,17,X,0.0751315,X,X,X,X,X,X,1,10,1331
States,South Carolina,2020,17,X,2.39804,X,X,X,X,X,X,157,24,6547
States,South Dakota,2020,17,X,0.438276,X,X,X,X,X,X,24,31,5476
States,Tennessee,2020,17,X,1.76292,X,X,X,X,X,X,406,77,23030
States,Texas,2020,17,X,2.01192,X,X,X,X,X,X,216,94,10736
States,Utah,2020,17,X,1.40574,X,X,X,X,X,X,219,51,15579
States,Vermont,2020,17,X,1.01095,X,X,X,X,X,X,24,14,2374
States,Virginia,2020,17,X,1.94852,X,X,X,X,X,X,1065,163,54657
States,Washington,2020,17,X,1.07493,X,X,X,X,X,X,138,51,12838
States,West Virginia,2020,17,X,0.512882,X,X,X,X,X,X,43,38,8384
States,Wisconsin,2020,17,X,3.1348,X,X,X,X,X,X,420,41,13398
States,Wyoming,2020,17,X,1.65996,X,X,X,X,X,X,33,14,1988
States,Commonwealth of the Northern Mariana Islands,2020,17,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,17,X,5.28455,X,X,X,X,X,X,65,8,1230
States,Virgin Islands,2020,17,X,0,X,X,X,X,X,X,0,1,161
States,New York City,2020,17,X,2.98157,X,X,X,X,X,X,1335,70,44775
States,Alabama,2020,18,X,1.25794,X,X,X,X,X,X,313,89,24882
States,Alaska,2020,18,X,0.776778,X,X,X,X,X,X,19,14,2446
States,Arizona,2020,18,X,1.23996,X,X,X,X,X,X,105,26,8468
States,Arkansas,2020,18,X,0.399315,X,X,X,X,X,X,7,9,1753
States,California,2020,18,X,1.25852,X,X,X,X,X,X,406,96,32260
States,Colorado,2020,18,X,0.859753,X,X,X,X,X,X,128,61,14888
States,Connecticut,2020,18,X,1.65734,X,X,X,X,X,X,308,71,18584
States,Delaware,2020,18,X,0,X,X,X,X,X,X,0,6,826
States,District of Columbia,2020,18,X,3.96684,X,X,X,X,X,X,402,5,10134
States,Florida,2020,18,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,18,X,1.9938,X,X,X,X,X,X,887,92,44488
States,Hawaii,2020,18,X,0.527704,X,X,X,X,X,X,12,22,2274
States,Idaho,2020,18,X,2.31481,X,X,X,X,X,X,20,6,864
States,Illinois,2020,18,X,1.77896,X,X,X,X,X,X,893,184,50198
States,Indiana,2020,18,X,0.22309,X,X,X,X,X,X,4,23,1793
States,Iowa,2020,18,X,0.635277,X,X,X,X,X,X,17,14,2676
States,Kansas,2020,18,X,1.49057,X,X,X,X,X,X,113,27,7581
States,Kentucky,2020,18,X,1.06329,X,X,X,X,X,X,42,23,3950
States,Louisiana,2020,18,X,2.86016,X,X,X,X,X,X,895,101,31292
States,Maine,2020,18,X,0.625768,X,X,X,X,X,X,56,51,8949
States,Maryland,2020,18,X,3.65316,X,X,X,X,X,X,961,61,26306
States,Massachusetts,2020,18,X,2.41168,X,X,X,X,X,X,639,64,26496
States,Michigan,2020,18,X,0.388878,X,X,X,X,X,X,60,71,15429
States,Minnesota,2020,18,X,1.62215,X,X,X,X,X,X,99,23,6103
States,Mississippi,2020,18,X,1.6141,X,X,X,X,X,X,131,39,8116
States,Missouri,2020,18,X,0.857143,X,X,X,X,X,X,6,12,700
States,Montana,2020,18,X,0.677806,X,X,X,X,X,X,43,37,6344
States,Nebraska,2020,18,X,1.0608,X,X,X,X,X,X,82,63,7730
States,Nevada,2020,18,X,0.828688,X,X,X,X,X,X,55,27,6637
States,New Hampshire,2020,18,X,0.153374,X,X,X,X,X,X,1,9,652
States,New Jersey,2020,18,X,4.09246,X,X,X,X,X,X,625,34,15272
States,New Mexico,2020,18,X,1.15901,X,X,X,X,X,X,171,40,14754
States,New York,2020,18,X,1.27955,X,X,X,X,X,X,393,130,30714
States,North Carolina,2020,18,X,0.971265,X,X,X,X,X,X,555,143,57142
States,North Dakota,2020,18,X,1.14638,X,X,X,X,X,X,26,11,2268
States,Ohio,2020,18,X,1.10506,X,X,X,X,X,X,71,28,6425
States,Oklahoma,2020,18,X,2.07011,X,X,X,X,X,X,75,25,3623
States,Oregon,2020,18,X,1.02508,X,X,X,X,X,X,410,93,39997
States,Pennsylvania,2020,18,X,1.21806,X,X,X,X,X,X,471,123,38668
States,Rhode Island,2020,18,X,0.0762195,X,X,X,X,X,X,1,12,1312
States,South Carolina,2020,18,X,1.65623,X,X,X,X,X,X,119,25,7185
States,South Dakota,2020,18,X,0.224875,X,X,X,X,X,X,13,31,5781
States,Tennessee,2020,18,X,1.35672,X,X,X,X,X,X,321,78,23660
States,Texas,2020,18,X,1.50659,X,X,X,X,X,X,128,78,8496
States,Utah,2020,18,X,1.09102,X,X,X,X,X,X,178,51,16315
States,Vermont,2020,18,X,1.44578,X,X,X,X,X,X,30,13,2075
States,Virginia,2020,18,X,1.65079,X,X,X,X,X,X,962,164,58275
States,Washington,2020,18,X,0.970077,X,X,X,X,X,X,130,50,13401
States,West Virginia,2020,18,X,0.555818,X,X,X,X,X,X,47,37,8456
States,Wisconsin,2020,18,X,3.05548,X,X,X,X,X,X,423,39,13844
States,Wyoming,2020,18,X,0.825243,X,X,X,X,X,X,17,15,2060
States,Commonwealth of the Northern Mariana Islands,2020,18,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,18,X,4.18535,X,X,X,X,X,X,56,7,1338
States,Virgin Islands,2020,18,X,0.826446,X,X,X,X,X,X,2,2,242
States,New York City,2020,18,X,1.95936,X,X,X,X,X,X,890,66,45423
States,Alabama,2020,19,X,1.05062,X,X,X,X,X,X,291,89,27698
States,Alaska,2020,19,X,0.814269,X,X,X,X,X,X,21,14,2579
States,Arizona,2020,19,X,1.31879,X,X,X,X,X,X,110,25,8341
States,Arkansas,2020,19,X,0.530973,X,X,X,X,X,X,6,7,1130
States,California,2020,19,X,1.11124,X,X,X,X,X,X,394,96,35456
States,Colorado,2020,19,X,0.715671,X,X,X,X,X,X,107,63,14951
States,Connecticut,2020,19,X,1.35686,X,X,X,X,X,X,283,71,20857
States,Delaware,2020,19,X,0,X,X,X,X,X,X,0,7,849
States,District of Columbia,2020,19,X,3.33024,X,X,X,X,X,X,359,4,10780
States,Florida,2020,19,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,19,X,1.7118,X,X,X,X,X,X,811,92,47377
States,Hawaii,2020,19,X,0.207285,X,X,X,X,X,X,7,24,3377
States,Idaho,2020,19,X,2.64496,X,X,X,X,X,X,26,6,983
States,Illinois,2020,19,X,1.45851,X,X,X,X,X,X,714,182,48954
States,Indiana,2020,19,X,0.409836,X,X,X,X,X,X,8,23,1952
States,Iowa,2020,19,X,0.416089,X,X,X,X,X,X,12,14,2884
States,Kansas,2020,19,X,0.938967,X,X,X,X,X,X,74,26,7881
States,Kentucky,2020,19,X,0.714131,X,X,X,X,X,X,33,24,4621
States,Louisiana,2020,19,X,2.50599,X,X,X,X,X,X,764,98,30487
States,Maine,2020,19,X,0.589696,X,X,X,X,X,X,57,51,9666
States,Maryland,2020,19,X,2.81406,X,X,X,X,X,X,754,61,26794
States,Massachusetts,2020,19,X,1.92216,X,X,X,X,X,X,525,64,27313
States,Michigan,2020,19,X,0.241184,X,X,X,X,X,X,37,61,15341
States,Minnesota,2020,19,X,1.87751,X,X,X,X,X,X,126,24,6711
States,Mississippi,2020,19,X,1.5586,X,X,X,X,X,X,125,39,8020
States,Missouri,2020,19,X,0.246002,X,X,X,X,X,X,2,12,813
States,Montana,2020,19,X,0.563595,X,X,X,X,X,X,37,36,6565
States,Nebraska,2020,19,X,1.11332,X,X,X,X,X,X,84,62,7545
States,Nevada,2020,19,X,0.352361,X,X,X,X,X,X,40,30,11352
States,New Hampshire,2020,19,X,0.0923361,X,X,X,X,X,X,1,10,1083
States,New Jersey,2020,19,X,2.69263,X,X,X,X,X,X,419,33,15561
States,New Mexico,2020,19,X,1.26347,X,X,X,X,X,X,190,40,15038
States,New York,2020,19,X,0.96626,X,X,X,X,X,X,305,127,31565
States,North Carolina,2020,19,X,0.954463,X,X,X,X,X,X,607,145,63596
States,North Dakota,2020,19,X,0.864029,X,X,X,X,X,X,19,9,2199
States,Ohio,2020,19,X,0.863963,X,X,X,X,X,X,59,28,6829
States,Oklahoma,2020,19,X,1.37555,X,X,X,X,X,X,53,26,3853
States,Oregon,2020,19,X,1.03465,X,X,X,X,X,X,304,93,29382
States,Pennsylvania,2020,19,X,0.94123,X,X,X,X,X,X,369,123,39204
States,Rhode Island,2020,19,X,0,X,X,X,X,X,X,0,12,1631
States,South Carolina,2020,19,X,1.36382,X,X,X,X,X,X,102,25,7479
States,South Dakota,2020,19,X,0.447168,X,X,X,X,X,X,27,30,6038
States,Tennessee,2020,19,X,1.17962,X,X,X,X,X,X,300,78,25432
States,Texas,2020,19,X,1.24559,X,X,X,X,X,X,166,92,13327
States,Utah,2020,19,X,1.02405,X,X,X,X,X,X,172,51,16796
States,Vermont,2020,19,X,1.26404,X,X,X,X,X,X,27,12,2136
States,Virginia,2020,19,X,1.45585,X,X,X,X,X,X,898,161,61682
States,Washington,2020,19,X,0.841372,X,X,X,X,X,X,116,48,13787
States,West Virginia,2020,19,X,0.463619,X,X,X,X,X,X,36,36,7765
States,Wisconsin,2020,19,X,3.34975,X,X,X,X,X,X,483,37,14419
States,Wyoming,2020,19,X,0.869565,X,X,X,X,X,X,19,15,2185
States,Commonwealth of the Northern Mariana Islands,2020,19,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,19,X,4.86111,X,X,X,X,X,X,70,8,1440
States,Virgin Islands,2020,19,X,0.740741,X,X,X,X,X,X,2,2,270
States,New York City,2020,19,X,1.18229,X,X,X,X,X,X,514,68,43475
States,Alabama,2020,20,X,1.10442,X,X,X,X,X,X,323,91,29246
States,Alaska,2020,20,X,1.08581,X,X,X,X,X,X,31,14,2855
States,Arizona,2020,20,X,1.22038,X,X,X,X,X,X,103,25,8440
States,Arkansas,2020,20,X,1.10803,X,X,X,X,X,X,8,6,722
States,California,2020,20,X,1.13358,X,X,X,X,X,X,379,95,33434
States,Colorado,2020,20,X,0.740088,X,X,X,X,X,X,126,66,17025
States,Connecticut,2020,20,X,1.26434,X,X,X,X,X,X,270,72,21355
States,Delaware,2020,20,X,0,X,X,X,X,X,X,0,7,1052
States,District of Columbia,2020,20,X,2.40997,X,X,X,X,X,X,259,4,10747
States,Florida,2020,20,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,20,X,1.5547,X,X,X,X,X,X,769,92,49463
States,Hawaii,2020,20,X,0.246653,X,X,X,X,X,X,7,23,2838
States,Idaho,2020,20,X,3.09917,X,X,X,X,X,X,30,6,968
States,Illinois,2020,20,X,1.19327,X,X,X,X,X,X,626,183,52461
States,Indiana,2020,20,X,0.104712,X,X,X,X,X,X,2,23,1910
States,Iowa,2020,20,X,0.518135,X,X,X,X,X,X,15,14,2895
States,Kansas,2020,20,X,1.07394,X,X,X,X,X,X,87,24,8101
States,Kentucky,2020,20,X,0.630983,X,X,X,X,X,X,29,23,4596
States,Louisiana,2020,20,X,2.21299,X,X,X,X,X,X,719,97,32490
States,Maine,2020,20,X,0.561632,X,X,X,X,X,X,57,51,10149
States,Maryland,2020,20,X,2.21455,X,X,X,X,X,X,616,61,27816
States,Massachusetts,2020,20,X,1.72892,X,X,X,X,X,X,486,64,28110
States,Michigan,2020,20,X,0.330033,X,X,X,X,X,X,46,61,13938
States,Minnesota,2020,20,X,1.00996,X,X,X,X,X,X,70,22,6931
States,Mississippi,2020,20,X,1.33956,X,X,X,X,X,X,129,40,9630
States,Missouri,2020,20,X,0.108578,X,X,X,X,X,X,1,12,921
States,Montana,2020,20,X,0.355366,X,X,X,X,X,X,20,35,5628
States,Nebraska,2020,20,X,0.862397,X,X,X,X,X,X,68,63,7885
States,Nevada,2020,20,X,0.637042,X,X,X,X,X,X,41,26,6436
States,New Hampshire,2020,20,X,0,X,X,X,X,X,X,0,10,1089
States,New Jersey,2020,20,X,2.32399,X,X,X,X,X,X,373,34,16050
States,New Mexico,2020,20,X,1.09132,X,X,X,X,X,X,174,40,15944
States,New York,2020,20,X,0.773351,X,X,X,X,X,X,257,127,33232
States,North Carolina,2020,20,X,0.988118,X,X,X,X,X,X,632,143,63960
States,North Dakota,2020,20,X,0.719424,X,X,X,X,X,X,17,9,2363
States,Ohio,2020,20,X,1.06589,X,X,X,X,X,X,77,28,7224
States,Oklahoma,2020,20,X,1.17779,X,X,X,X,X,X,42,22,3566
States,Oregon,2020,20,X,0.938921,X,X,X,X,X,X,287,93,30567
States,Pennsylvania,2020,20,X,0.986198,X,X,X,X,X,X,403,122,40864
States,Rhode Island,2020,20,X,0,X,X,X,X,X,X,0,11,1722
States,South Carolina,2020,20,X,0.841603,X,X,X,X,X,X,67,25,7961
States,South Dakota,2020,20,X,0.457938,X,X,X,X,X,X,27,29,5896
States,Tennessee,2020,20,X,1.22752,X,X,X,X,X,X,327,76,26639
States,Texas,2020,20,X,1.15489,X,X,X,X,X,X,153,92,13248
States,Utah,2020,20,X,0.807726,X,X,X,X,X,X,138,51,17085
States,Vermont,2020,20,X,1.4789,X,X,X,X,X,X,34,13,2299
States,Virginia,2020,20,X,1.21813,X,X,X,X,X,X,782,162,64197
States,Washington,2020,20,X,0.620542,X,X,X,X,X,X,87,48,14020
States,West Virginia,2020,20,X,0.976563,X,X,X,X,X,X,80,32,8192
States,Wisconsin,2020,20,X,3.65242,X,X,X,X,X,X,546,37,14949
States,Wyoming,2020,20,X,1.05441,X,X,X,X,X,X,25,15,2371
States,Commonwealth of the Northern Mariana Islands,2020,20,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,20,X,5.2717,X,X,X,X,X,X,65,7,1233
States,Virgin Islands,2020,20,X,0.456621,X,X,X,X,X,X,1,1,219
States,New York City,2020,20,X,1.08679,X,X,X,X,X,X,565,74,51988
States,Alabama,2020,21,X,1.03377,X,X,X,X,X,X,322,93,31148
States,Alaska,2020,21,X,0.472335,X,X,X,X,X,X,14,14,2964
States,Arizona,2020,21,X,1.22465,X,X,X,X,X,X,122,26,9962
States,Arkansas,2020,21,X,0.739881,X,X,X,X,X,X,102,52,13786
States,California,2020,21,X,1.06059,X,X,X,X,X,X,387,93,36489
States,Colorado,2020,21,X,0.567261,X,X,X,X,X,X,105,67,18510
States,Connecticut,2020,21,X,0.939783,X,X,X,X,X,X,211,72,22452
States,Delaware,2020,21,X,0,X,X,X,X,X,X,0,6,968
States,District of Columbia,2020,21,X,2.02245,X,X,X,X,X,X,227,4,11224
States,Florida,2020,21,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,21,X,1.45709,X,X,X,X,X,X,759,91,52090
States,Hawaii,2020,21,X,0.515933,X,X,X,X,X,X,17,25,3295
States,Idaho,2020,21,X,0,X,X,X,X,X,X,0,3,281
States,Illinois,2020,21,X,0.960461,X,X,X,X,X,X,523,178,54453
States,Indiana,2020,21,X,0.110375,X,X,X,X,X,X,2,20,1812
States,Iowa,2020,21,X,0.450741,X,X,X,X,X,X,14,14,3106
States,Kansas,2020,21,X,0.687672,X,X,X,X,X,X,55,22,7998
States,Kentucky,2020,21,X,0.453023,X,X,X,X,X,X,23,22,5077
States,Louisiana,2020,21,X,2.24854,X,X,X,X,X,X,714,95,31754
States,Maine,2020,21,X,0.465074,X,X,X,X,X,X,51,51,10966
States,Maryland,2020,21,X,2.10315,X,X,X,X,X,X,597,54,28386
States,Massachusetts,2020,21,X,1.28201,X,X,X,X,X,X,377,62,29407
States,Michigan,2020,21,X,0.130178,X,X,X,X,X,X,17,63,13059
States,Minnesota,2020,21,X,0.438532,X,X,X,X,X,X,30,20,6841
States,Mississippi,2020,21,X,1.18563,X,X,X,X,X,X,102,34,8603
States,Missouri,2020,21,X,0,X,X,X,X,X,X,0,12,872
States,Montana,2020,21,X,0.58936,X,X,X,X,X,X,37,33,6278
States,Nebraska,2020,21,X,0.89739,X,X,X,X,X,X,76,63,8469
States,Nevada,2020,21,X,0.74491,X,X,X,X,X,X,45,24,6041
States,New Hampshire,2020,21,X,0,X,X,X,X,X,X,0,11,1155
States,New Jersey,2020,21,X,1.62644,X,X,X,X,X,X,281,35,17277
States,New Mexico,2020,21,X,0.814859,X,X,X,X,X,X,136,40,16690
States,New York,2020,21,X,0.683416,X,X,X,X,X,X,244,127,35703
States,North Carolina,2020,21,X,1.00803,X,X,X,X,X,X,659,136,65375
States,North Dakota,2020,21,X,0.276352,X,X,X,X,X,X,7,9,2533
States,Ohio,2020,21,X,0.573301,X,X,X,X,X,X,49,29,8547
States,Oklahoma,2020,21,X,0.71599,X,X,X,X,X,X,30,14,4190
States,Oregon,2020,21,X,0.977417,X,X,X,X,X,X,306,93,31307
States,Pennsylvania,2020,21,X,0.800918,X,X,X,X,X,X,356,123,44449
States,Rhode Island,2020,21,X,0.297767,X,X,X,X,X,X,24,23,8060
States,South Carolina,2020,21,X,0.895382,X,X,X,X,X,X,76,25,8488
States,South Dakota,2020,21,X,0.353357,X,X,X,X,X,X,21,28,5943
States,Tennessee,2020,21,X,1.0639,X,X,X,X,X,X,304,77,28574
States,Texas,2020,21,X,1.17085,X,X,X,X,X,X,152,88,12982
States,Utah,2020,21,X,0.901256,X,X,X,X,X,X,160,51,17753
States,Vermont,2020,21,X,0.908403,X,X,X,X,X,X,24,13,2642
States,Virginia,2020,21,X,1.0928,X,X,X,X,X,X,1066,172,97548
States,Washington,2020,21,X,0.573627,X,X,X,X,X,X,85,50,14818
States,West Virginia,2020,21,X,0.49867,X,X,X,X,X,X,30,30,6016
States,Wisconsin,2020,21,X,4.00478,X,X,X,X,X,X,637,37,15906
States,Wyoming,2020,21,X,0.448248,X,X,X,X,X,X,11,15,2454
States,Commonwealth of the Northern Mariana Islands,2020,21,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,21,X,3.78007,X,X,X,X,X,X,66,8,1746
States,Virgin Islands,2020,21,X,0,X,X,X,X,X,X,0,2,311
States,New York City,2020,21,X,0.927738,X,X,X,X,X,X,512,75,55188
States,Alabama,2020,22,X,0.884105,X,X,X,X,X,X,276,92,31218
States,Alaska,2020,22,X,0.915332,X,X,X,X,X,X,28,14,3059
States,Arizona,2020,22,X,1.23994,X,X,X,X,X,X,114,26,9194
States,Arkansas,2020,22,X,0.796367,X,X,X,X,X,X,114,51,14315
States,California,2020,22,X,1.03612,X,X,X,X,X,X,364,91,35131
States,Colorado,2020,22,X,0.558847,X,X,X,X,X,X,100,65,17894
States,Connecticut,2020,22,X,0.843986,X,X,X,X,X,X,206,73,24408
States,Delaware,2020,22,X,0,X,X,X,X,X,X,0,7,829
States,District of Columbia,2020,22,X,0.436855,X,X,X,X,X,X,33,3,7554
States,Florida,2020,22,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,22,X,1.2442,X,X,X,X,X,X,670,90,53850
States,Hawaii,2020,22,X,0.193573,X,X,X,X,X,X,5,23,2583
States,Idaho,2020,22,X,2.45203,X,X,X,X,X,X,23,6,938
States,Illinois,2020,22,X,0.781639,X,X,X,X,X,X,455,179,58211
States,Indiana,2020,22,X,0.166205,X,X,X,X,X,X,3,18,1805
States,Iowa,2020,22,X,0.249066,X,X,X,X,X,X,6,14,2409
States,Kansas,2020,22,X,1.00177,X,X,X,X,X,X,85,24,8485
States,Kentucky,2020,22,X,0.427497,X,X,X,X,X,X,25,24,5848
States,Louisiana,2020,22,X,1.93257,X,X,X,X,X,X,630,94,32599
States,Maine,2020,22,X,0.392017,X,X,X,X,X,X,44,51,11224
States,Maryland,2020,22,X,1.55177,X,X,X,X,X,X,454,54,29257
States,Massachusetts,2020,22,X,1.00017,X,X,X,X,X,X,299,60,29895
States,Michigan,2020,22,X,0.413177,X,X,X,X,X,X,74,69,17910
States,Minnesota,2020,22,X,0.490948,X,X,X,X,X,X,32,21,6518
States,Mississippi,2020,22,X,1.52781,X,X,X,X,X,X,117,33,7658
States,Missouri,2020,22,X,0.148588,X,X,X,X,X,X,1,11,673
States,Montana,2020,22,X,0.476493,X,X,X,X,X,X,30,33,6296
States,Nebraska,2020,22,X,0.658307,X,X,X,X,X,X,42,63,6380
States,Nevada,2020,22,X,0.707325,X,X,X,X,X,X,45,25,6362
States,New Hampshire,2020,22,X,0,X,X,X,X,X,X,0,11,1009
States,New Jersey,2020,22,X,1.22251,X,X,X,X,X,X,224,34,18323
States,New Mexico,2020,22,X,0.694966,X,X,X,X,X,X,111,40,15972
States,New York,2020,22,X,0.481247,X,X,X,X,X,X,189,127,39273
States,North Carolina,2020,22,X,0.846495,X,X,X,X,X,X,589,135,69581
States,North Dakota,2020,22,X,0.417616,X,X,X,X,X,X,11,9,2634
States,Ohio,2020,22,X,0.533962,X,X,X,X,X,X,43,31,8053
States,Oklahoma,2020,22,X,0.858842,X,X,X,X,X,X,39,16,4541
States,Oregon,2020,22,X,0.720371,X,X,X,X,X,X,241,93,33455
States,Pennsylvania,2020,22,X,0.602603,X,X,X,X,X,X,281,123,46631
States,Rhode Island,2020,22,X,0.241896,X,X,X,X,X,X,20,23,8268
States,South Carolina,2020,22,X,0.821094,X,X,X,X,X,X,71,25,8647
States,South Dakota,2020,22,X,0.486066,X,X,X,X,X,X,30,30,6172
States,Tennessee,2020,22,X,0.983607,X,X,X,X,X,X,285,76,28975
States,Texas,2020,22,X,1.17903,X,X,X,X,X,X,141,82,11959
States,Utah,2020,22,X,0.961428,X,X,X,X,X,X,167,51,17370
States,Vermont,2020,22,X,0.393983,X,X,X,X,X,X,11,13,2792
States,Virginia,2020,22,X,0.80758,X,X,X,X,X,X,583,162,72191
States,Washington,2020,22,X,0.628198,X,X,X,X,X,X,97,50,15441
States,West Virginia,2020,22,X,0.753197,X,X,X,X,X,X,43,29,5709
States,Wisconsin,2020,22,X,0.870672,X,X,X,X,X,X,130,35,14931
States,Wyoming,2020,22,X,0.327715,X,X,X,X,X,X,7,14,2136
States,Commonwealth of the Northern Mariana Islands,2020,22,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2020,22,X,3.99369,X,X,X,X,X,X,76,8,1903
States,Virgin Islands,2020,22,X,0,X,X,X,X,X,X,0,1,220
States,New York City,2020,22,X,0.741422,X,X,X,X,X,X,403,70,54355
States,Alabama,2020,23,X,0.880324,X,X,X,X,X,X,296,93,33624
States,Alaska,2020,23,X,0.621547,X,X,X,X,X,X,18,14,2896
States,Arizona,2020,23,X,1.17258,X,X,X,X,X,X,124,25,10575
States,Arkansas,2020,23,X,0.909547,X,X,X,X,X,X,127,51,13963
States,California,2020,23,X,0.841184,X,X,X,X,X,X,325,94,38636
States,Colorado,2020,23,X,0.318504,X,X,X,X,X,X,63,64,19780
States,Connecticut,2020,23,X,0.595214,X,X,X,X,X,X,150,71,25201
States,Delaware,2020,23,X,0,X,X,X,X,X,X,0,7,1046
States,District of Columbia,2020,23,X,1.49609,X,X,X,X,X,X,176,4,11764
States,Florida,2020,23,X,X,X,X,X,X,X,X,X,X,X
States,Georgia,2020,23,X,1.25305,X,X,X,X,X,X,699,92,55784
States,Hawaii,2020,23,X,0.3207,X,X,X,X,X,X,11,24,3430
States,Idaho,2020,23,X,0.35524,X,X,X,X,X,X,2,5,563
States,Illinois,2020,23,X,0.64515,X,X,X,X,X,X,373,177,57816
States,Indiana,2020,23,X,0.254972,X,X,X,X,X,X,5,19,1961
States,Iowa,2020,23,X,0.411653,X,X,X,X,X,X,13,14,3158
States,Kansas,2020,23,X,0.731323,X,X,X,X,X,X,65,23,8888
States,Kentucky,2020,23,X,0.706589,X,X,X,X,X,X,40,19,5661
States,Louisiana,2020,23,X,2.06445,X,X,X,X,X,X,688,94,33326
States,Maine,2020,23,X,0.350939,X,X,X,X,X,X,40,50,11398
States,Maryland,2020,23,X,1.15906,X,X,X,X,X,X,350,54,30197
States,Massachusetts,2020,23,X,0.970753,X,X,X,X,X,X,312,60,32140
States,Michigan,2020,23,X,0.319558,X,X,X,X,X,X,59,67,18463
States,Minnesota,2020,23,X,0.507005,X,X,X,X,X,X,38,20,7495
States,Mississippi,2020,23,X,0.970874,X,X,X,X,X,X,100,34,10300
States,Missouri,2020,23,X,0.117509,X,X,X,X,X,X,1,12,851
States,Montana,2020,23,X,0.367085,X,X,X,X,X,X,24,32,6538
States,Nebraska,2020,23,X,0.735886,X,X,X,X,X,X,64,63,8697
States,Nevada,2020,23,X,0.706769,X,X,X,X,X,X,45,24,6367
States,New Hampshire,2020,23,X,0,X,X,X,X,X,X,0,10,1053
States,New Jersey,2020,23,X,1.08167,X,X,X,X,X,X,209,34,19322
States,New Mexico,2020,23,X,0.478759,X,X,X,X,X,X,79,38,16501
States,New York,2020,23,X,0.428651,X,X,X,X,X,X,162,124,37793
States,North Carolina,2020,23,X,0.646061,X,X,X,X,X,X,454,133,70272
